日期,NUM1,NUM2,NUM3,NUM4,NUM5
2015/7/13,1,14,16,24,29
2015/7/14,8,15,32,33,37
2015/7/15,20,26,28,34,39
2015/7/16,9,21,26,37,39
2015/7/17,3,8,15,23,26
2015/7/18,16,21,27,36,38
2015/7/20,10,31,35,37,38
2015/7/21,3,11,15,18,39
2015/7/22,4,14,19,20,37
2015/7/23,19,29,30,31,39
2015/7/24,5,19,27,28,31
2015/7/25,2,9,14,17,26
2015/7/27,3,5,9,13,30
2015/7/28,11,12,14,29,32
2015/7/29,8,21,32,33,35
2015/7/30,10,18,25,28,29
2015/7/31,14,16,32,36,38
2015/8/1,9,10,22,27,32
2015/8/3,1,15,20,21,24
2015/8/4,5,10,17,29,37
2015/8/5,5,10,27,30,31
2015/8/6,1,9,18,27,39
2015/8/7,2,4,23,25,36
2015/8/8,6,10,11,20,39
2015/8/10,5,24,26,27,30
2015/8/11,5,7,9,13,35
2015/8/12,9,11,23,26,32
2015/8/13,8,12,13,31,38
2015/8/14,4,6,16,17,33
2015/8/15,3,10,15,19,31
2015/8/17,6,15,28,30,31
2015/8/18,4,13,17,30,34
2015/8/19,1,4,35,36,39
2015/8/20,3,12,15,24,25
2015/8/21,17,19,25,28,38
2015/8/22,5,11,22,25,28
2015/8/24,8,22,25,28,33
2015/8/25,4,6,7,30,35
2015/8/26,10,17,22,24,30
2015/8/27,10,20,22,30,33
2015/8/28,4,6,18,20,29
2015/8/29,6,26,27,29,36
2015/8/31,2,11,33,34,36
2015/9/1,17,23,28,29,31
2015/9/2,2,12,27,28,31
2015/9/3,2,4,6,14,18
2015/9/4,7,12,13,24,32
2015/9/5,15,16,19,23,36
2015/9/7,20,21,23,25,36
2015/9/8,8,13,18,34,39
2015/9/9,8,13,21,24,38
2015/9/10,6,13,18,34,39
2015/9/11,3,13,27,34,39
2015/9/12,1,10,28,30,34
2015/9/14,1,5,7,14,24
2015/9/15,2,8,22,25,36
2015/9/16,2,3,25,26,39
2015/9/17,9,18,25,27,38
2015/9/18,1,2,23,27,30
2015/9/19,6,18,22,33,37
2015/9/21,1,10,18,27,31
2015/9/22,2,4,11,22,30
2015/9/23,8,9,16,31,33
2015/9/24,4,15,18,37,39
2015/9/25,2,21,23,35,37
2015/9/26,3,8,29,33,38
2015/9/28,1,3,25,29,32
2015/9/29,5,12,15,29,32
2015/9/30,9,19,21,22,36
2015/10/1,2,7,19,21,39
2015/10/2,1,4,13,20,35
2015/10/3,2,13,25,26,31
2015/10/5,7,8,14,17,34
2015/10/6,3,14,17,19,24
2015/10/7,7,11,28,36,38
2015/10/8,10,15,33,34,39
2015/10/9,7,10,12,26,39
2015/10/10,19,27,28,30,39
2015/10/12,10,20,25,37,39
2015/10/13,8,14,22,31,39
2015/10/14,2,4,10,22,36
2015/10/15,10,12,20,23,31
2015/10/16,22,31,32,33,39
2015/10/17,3,19,25,37,39
2015/10/19,10,22,24,34,37
2015/10/20,1,7,23,25,28
2015/10/21,1,6,19,23,25
2015/10/22,14,15,22,30,33
2015/10/23,8,11,19,23,39
2015/10/24,6,15,18,21,37
2015/10/26,1,6,15,16,36
2015/10/27,9,13,21,28,32
2015/10/28,8,12,14,21,39
2015/10/29,7,20,24,26,27
2015/10/30,4,25,28,29,35
2015/10/31,1,4,9,16,31
2015/11/2,3,7,22,33,34
2015/11/3,4,27,37,38,39
2015/11/4,18,19,25,31,37
2015/11/5,6,11,23,32,38
2015/11/6,3,18,22,27,35
2015/11/7,3,13,14,25,37
2015/11/9,1,11,17,20,38
2015/11/10,2,3,11,31,39
2015/11/11,1,6,15,22,33
2015/11/12,8,10,11,13,21
2015/11/13,9,11,13,26,30
2015/11/14,1,5,7,21,29
2015/11/16,1,8,15,25,31
2015/11/17,10,11,13,23,25
2015/11/18,2,11,12,16,31
2015/11/19,8,13,27,33,39
2015/11/20,3,4,17,32,34
2015/11/21,9,12,15,22,35
2015/11/23,4,13,22,25,34
2015/11/24,3,9,10,35,37
2015/11/25,2,6,9,19,22
2015/11/26,2,3,10,20,27
2015/11/27,13,20,21,30,39
2015/11/28,3,10,12,28,37
2015/11/30,6,13,15,19,34
2015/12/1,4,14,19,20,23
2015/12/2,6,8,16,33,37
2015/12/3,5,10,12,21,24
2015/12/4,6,10,19,28,34
2015/12/5,11,12,14,36,38
2015/12/7,10,21,30,34,38
2015/12/8,14,24,27,36,39
2015/12/9,2,16,21,22,23
2015/12/10,5,8,32,36,38
2015/12/11,10,23,24,26,37
2015/12/12,4,7,8,28,39
2015/12/14,1,5,17,26,34
2015/12/15,7,28,30,36,38
2015/12/16,13,18,21,30,36
2015/12/17,1,15,26,34,37
2015/12/18,4,7,18,30,34
2015/12/19,1,13,20,22,32
2015/12/21,7,10,14,15,23
2015/12/22,4,8,16,31,34
2015/12/23,1,3,11,23,39
2015/12/24,9,14,21,26,28
2015/12/25,16,22,26,30,32
2015/12/26,1,8,19,20,24
2015/12/28,3,5,23,34,37
2015/12/29,10,17,22,38,39
2015/12/30,9,14,26,34,35
2015/12/31,7,18,22,35,38
2016/1/1,1,2,14,15,16
2016/1/2,9,17,25,28,29
2016/1/4,3,6,7,12,15
2016/1/5,19,20,24,36,37
2016/1/6,3,5,25,31,36
2016/1/7,2,4,8,9,23
2016/1/8,6,10,25,28,31
2016/1/9,5,7,16,18,29
2016/1/11,9,14,24,25,38
2016/1/12,4,17,23,31,39
2016/1/13,2,13,20,24,39
2016/1/14,6,11,23,24,35
2016/1/15,1,4,5,8,37
2016/1/16,5,20,26,31,36
2016/1/18,4,12,16,18,23
2016/1/19,4,5,8,21,34
2016/1/20,12,16,18,21,24
2016/1/21,1,8,16,21,37
2016/1/22,3,18,27,31,35
2016/1/23,6,9,10,18,37
2016/1/25,11,16,23,29,30
2016/1/26,7,9,18,19,33
2016/1/27,4,9,10,19,36
2016/1/28,5,7,13,27,29
2016/1/29,6,8,20,29,32
2016/1/30,4,5,20,21,29
2016/2/1,15,17,21,23,35
2016/2/2,2,6,15,20,38
2016/2/3,6,7,17,35,39
2016/2/4,17,18,26,29,36
2016/2/5,15,31,32,34,35
2016/2/6,1,13,20,37,39
2016/2/8,8,21,24,28,33
2016/2/9,2,10,34,35,38
2016/2/10,7,8,12,35,36
2016/2/11,11,17,27,30,33
2016/2/12,10,14,17,30,39
2016/2/13,1,2,15,17,25
2016/2/15,5,6,30,33,39
2016/2/16,25,30,33,34,35
2016/2/17,6,16,20,34,37
2016/2/18,18,22,27,36,38
2016/2/19,2,3,8,25,32
2016/2/20,1,3,4,27,38
2016/2/22,14,17,33,34,36
2016/2/23,2,17,27,28,31
2016/2/24,10,12,20,23,35
2016/2/25,14,20,34,36,37
2016/2/26,3,10,15,25,28
2016/2/27,5,6,9,18,20
2016/2/29,2,4,9,26,36
2016/3/1,13,18,21,22,30
2016/3/2,1,9,13,27,31
2016/3/3,5,14,18,22,23
2016/3/4,6,8,15,29,37
2016/3/5,1,10,16,22,39
2016/3/7,3,6,14,20,26
2016/3/8,3,29,30,32,38
2016/3/9,5,13,36,38,39
2016/3/10,22,27,30,31,34
2016/3/11,2,16,25,28,33
2016/3/12,23,26,30,35,37
2016/3/14,11,15,25,28,33
2016/3/15,15,26,32,38,39
2016/3/16,28,30,32,33,38
2016/3/17,6,27,28,32,37
2016/3/18,6,10,20,23,35
2016/3/19,6,7,22,29,39
2016/3/21,3,6,8,14,18
2016/3/22,2,12,14,29,32
2016/3/23,2,7,17,19,27
2016/3/24,1,7,10,35,37
2016/3/25,12,14,18,22,30
2016/3/26,5,8,9,15,17
2016/3/28,3,10,19,28,32
2016/3/29,2,3,9,20,30
2016/3/30,2,4,5,27,33
2016/3/31,11,12,25,33,36
2016/4/1,2,19,20,24,25
2016/4/2,7,12,15,21,22
2016/4/4,5,18,32,38,39
2016/4/5,20,21,22,23,34
2016/4/6,4,6,9,11,35
2016/4/7,4,13,23,25,29
2016/4/8,1,13,18,19,21
2016/4/9,8,10,16,35,38
2016/4/11,1,6,18,24,32
2016/4/12,2,15,16,19,31
2016/4/13,3,5,17,18,24
2016/4/14,11,15,31,32,39
2016/4/15,5,14,15,22,36
2016/4/16,7,8,11,25,38
2016/4/18,6,7,9,20,33
2016/4/19,1,13,17,21,25
2016/4/20,9,16,19,28,34
2016/4/21,2,7,10,20,23
2016/4/22,5,6,8,23,33
2016/4/23,5,21,28,37,38
2016/4/25,1,22,27,29,30
2016/4/26,1,3,19,28,37
2016/4/27,3,5,11,14,34
2016/4/28,9,10,20,22,28
2016/4/29,7,15,21,22,38
2016/4/30,10,13,22,29,30
2016/5/2,8,13,16,21,36
2016/5/3,1,5,7,9,11
2016/5/4,8,13,17,31,32
2016/5/5,2,11,29,34,38
2016/5/6,19,22,35,36,38
2016/5/7,4,20,24,25,35
2016/5/9,1,4,17,18,24
2016/5/10,13,28,33,36,39
2016/5/11,2,7,27,33,38
2016/5/12,8,12,21,27,33
2016/5/13,3,5,21,26,29
2016/5/14,14,15,18,23,34
2016/5/16,14,17,27,28,34
2016/5/17,7,8,9,27,33
2016/5/18,9,16,19,25,26
2016/5/19,7,21,24,34,39
2016/5/20,4,9,23,31,36
2016/5/21,10,22,26,35,38
2016/5/23,14,17,27,32,36
2016/5/24,15,17,25,33,34
2016/5/25,1,4,13,32,33
2016/5/26,4,11,21,24,28
2016/5/27,2,5,8,10,22
2016/5/28,15,25,31,35,36
2016/5/30,3,9,17,26,27
2016/5/31,1,4,10,17,38
2016/6/1,15,16,21,23,39
2016/6/2,2,5,8,9,24
2016/6/3,7,25,27,28,35
2016/6/4,9,11,16,20,28
2016/6/6,4,5,13,15,37
2016/6/7,15,20,25,29,35
2016/6/8,7,15,23,31,34
2016/6/9,6,11,17,33,36
2016/6/10,18,21,26,30,33
2016/6/11,1,25,29,31,35
2016/6/13,2,5,6,9,10
2016/6/14,2,6,17,21,23
2016/6/15,5,16,31,35,38
2016/6/16,1,3,14,16,25
2016/6/17,7,12,18,22,33
2016/6/18,15,20,23,36,38
2016/6/20,17,18,25,28,37
2016/6/21,6,14,21,32,34
2016/6/22,4,11,16,31,32
2016/6/23,9,10,11,12,15
2016/6/24,5,10,11,16,23
2016/6/25,10,16,18,28,29
2016/6/27,13,26,29,31,33
2016/6/28,3,5,7,20,29
2016/6/29,4,10,13,31,38
2016/6/30,4,15,18,32,38
2016/7/1,7,14,25,27,36
2016/7/2,3,15,20,28,37
2016/7/4,9,28,32,36,37
2016/7/5,9,10,17,19,25
2016/7/6,8,11,31,32,34
2016/7/7,9,17,19,25,27
2016/7/8,24,25,26,29,32
2016/7/9,10,12,17,21,27
2016/7/11,8,9,11,20,35
2016/7/12,5,22,30,37,39
2016/7/13,1,2,5,17,25
2016/7/14,1,25,29,34,39
2016/7/15,7,16,25,32,33
2016/7/16,9,10,17,34,39
2016/7/18,6,19,25,28,38
2016/7/19,11,12,21,23,38
2016/7/20,1,11,15,27,33
2016/7/21,2,22,30,33,36
2016/7/22,2,4,10,18,30
2016/7/23,2,7,9,10,12
2016/7/25,8,14,22,25,27
2016/7/26,1,9,10,27,39
2016/7/27,2,14,21,32,34
2016/7/28,2,3,9,26,31
2016/7/29,3,27,32,35,39
2016/7/30,11,17,19,23,29
2016/8/1,5,9,22,23,38
2016/8/2,5,10,22,23,31
2016/8/3,11,22,25,32,36
2016/8/4,12,16,19,25,31
2016/8/5,3,11,24,35,36
2016/8/6,1,2,3,11,34
2016/8/8,3,12,30,36,37
2016/8/9,5,11,19,27,29
2016/8/10,14,15,28,29,30
2016/8/11,2,11,14,21,34
2016/8/12,4,9,18,26,34
2016/8/13,4,6,12,16,39
2016/8/15,16,24,29,30,36
2016/8/16,2,4,20,28,32
2016/8/17,11,13,18,19,39
2016/8/18,20,21,24,28,39
2016/8/19,4,11,13,20,35
2016/8/20,1,5,17,28,32
2016/8/22,4,9,15,22,27
2016/8/23,5,21,24,25,27
2016/8/24,1,13,35,38,39
2016/8/25,1,12,13,22,29
2016/8/26,7,10,18,35,36
2016/8/27,2,25,28,34,35
2016/8/29,10,13,17,28,36
2016/8/30,8,15,16,21,26
2016/8/31,8,9,17,21,37
2016/9/1,5,7,11,16,26
2016/9/2,4,5,6,19,30
2016/9/3,8,14,18,23,30
2016/9/5,8,11,28,30,33
2016/9/6,4,20,30,32,35
2016/9/7,2,14,15,27,37
2016/9/8,2,7,26,32,37
2016/9/9,11,16,18,23,30
2016/9/10,11,17,25,31,37
2016/9/12,6,12,21,26,29
2016/9/13,4,10,26,31,32
2016/9/14,11,15,16,29,38
2016/9/15,7,19,21,25,35
2016/9/16,6,8,12,13,29
2016/9/17,2,4,12,17,22
2016/9/19,7,16,18,24,35
2016/9/20,4,21,25,37,39
2016/9/21,5,9,11,20,29
2016/9/22,4,10,17,25,31
2016/9/23,5,8,9,20,24
2016/9/24,4,20,25,27,33
2016/9/26,10,14,20,31,32
2016/9/27,7,11,12,18,38
2016/9/28,10,11,14,27,38
2016/9/29,6,10,12,16,23
2016/9/30,18,20,32,34,35
2016/10/1,3,10,12,15,19
2016/10/3,4,17,19,24,30
2016/10/4,12,21,28,35,39
2016/10/5,9,15,22,27,32
2016/10/6,1,17,25,26,35
2016/10/7,6,8,15,16,19
2016/10/8,7,15,22,27,37
2016/10/10,16,20,31,35,38
2016/10/11,8,13,26,35,36
2016/10/12,2,7,21,22,35
2016/10/13,4,11,17,22,24
2016/10/14,2,12,15,21,22
2016/10/15,7,21,22,31,32
2016/10/17,9,11,27,34,39
2016/10/18,7,17,22,35,39
2016/10/19,3,15,17,22,27
2016/10/20,5,19,25,33,37
2016/10/21,3,15,28,33,34
2016/10/22,13,16,31,36,37
2016/10/24,8,10,19,27,31
2016/10/25,3,9,12,26,29
2016/10/26,1,10,25,32,34
2016/10/27,16,23,27,33,39
2016/10/28,12,20,28,30,32
2016/10/29,11,15,19,21,28
2016/10/31,1,3,13,17,31
2016/11/1,2,15,22,27,32
2016/11/2,17,28,29,36,38
2016/11/3,3,6,9,14,39
2016/11/4,31,32,34,37,38
2016/11/5,3,15,18,22,38
2016/11/7,10,22,30,32,34
2016/11/8,4,13,17,26,36
2016/11/9,1,7,12,26,32
2016/11/10,3,5,9,17,35
2016/11/11,5,8,13,15,20
2016/11/12,10,12,15,29,32
2016/11/14,2,16,19,25,29
2016/11/15,13,19,28,32,37
2016/11/16,5,12,23,29,33
2016/11/17,6,16,23,25,26
2016/11/18,1,13,20,24,33
2016/11/19,5,12,16,20,37
2016/11/21,8,16,17,22,30
2016/11/22,4,5,20,25,34
2016/11/23,2,8,16,20,29
2016/11/24,10,16,20,25,38
2016/11/25,7,12,17,22,31
2016/11/26,1,12,24,34,37
2016/11/28,8,9,18,19,36
2016/11/29,5,12,17,19,34
2016/11/30,4,14,22,25,33
2016/12/1,1,4,7,14,30
2016/12/2,16,17,32,33,36
2016/12/3,7,9,16,20,22
2016/12/5,7,8,13,21,39
2016/12/6,6,12,21,24,32
2016/12/7,7,12,17,18,31
2016/12/8,1,7,9,13,16
2016/12/9,5,22,24,32,33
2016/12/10,1,8,26,37,38
2016/12/12,2,8,18,22,39
2016/12/13,2,6,17,20,38
2016/12/14,8,15,34,36,37
2016/12/15,17,19,20,25,35
2016/12/16,2,10,13,20,39
2016/12/17,1,6,8,15,20
2016/12/19,2,12,17,23,33
2016/12/20,11,15,18,28,34
2016/12/21,2,3,8,19,27
2016/12/22,7,18,22,24,30
2016/12/23,6,8,20,32,37
2016/12/24,9,11,15,17,18
2016/12/26,3,6,7,29,30
2016/12/27,16,19,28,30,31
2016/12/28,9,12,18,20,26
2016/12/29,15,25,30,37,39
2016/12/30,11,13,29,36,38
2016/12/31,14,18,21,26,34
2017/1/2,6,10,14,15,22
2017/1/3,2,8,13,21,29
2017/1/4,7,9,11,22,37
2017/1/5,24,25,26,27,33
2017/1/6,2,6,11,12,38
2017/1/7,8,12,14,18,35
2017/1/9,9,16,24,27,30
2017/1/10,4,9,20,31,33
2017/1/11,7,9,10,15,24
2017/1/12,11,20,22,31,34
2017/1/13,4,18,22,24,34
2017/1/14,5,6,7,14,27
2017/1/16,4,5,23,30,33
2017/1/17,16,18,19,28,33
2017/1/18,9,20,21,36,37
2017/1/19,2,11,17,26,29
2017/1/20,8,11,26,35,36
2017/1/21,8,15,17,21,33
2017/1/23,4,13,26,30,37
2017/1/24,26,28,31,33,34
2017/1/25,7,8,18,26,29
2017/1/26,5,23,29,31,36
2017/1/27,1,3,6,12,37
2017/1/28,7,8,10,29,39
2017/1/30,4,8,11,22,37
2017/1/31,1,6,8,9,18
2017/2/1,7,13,15,17,25
2017/2/2,4,5,20,30,32
2017/2/3,18,19,25,27,36
2017/2/4,3,7,8,9,35
2017/2/6,10,24,26,29,36
2017/2/7,1,8,11,24,34
2017/2/8,6,8,24,38,39
2017/2/9,2,3,17,29,38
2017/2/10,5,17,22,27,32
2017/2/11,2,15,17,20,25
2017/2/13,5,8,15,20,21
2017/2/14,1,7,9,14,20
2017/2/15,18,20,26,27,32
2017/2/16,2,3,16,23,34
2017/2/17,2,8,10,18,31
2017/2/18,4,6,9,16,37
2017/2/20,2,15,23,29,34
2017/2/21,12,16,25,26,28
2017/2/22,7,17,23,30,37
2017/2/23,4,6,12,14,38
2017/2/24,6,28,31,33,35
2017/2/25,7,14,17,24,38
2017/2/27,4,25,27,34,37
2017/2/28,4,12,14,16,17
2017/3/1,1,9,20,34,35
2017/3/2,13,20,29,32,36
2017/3/3,7,9,19,21,22
2017/3/4,10,11,24,28,29
2017/3/6,10,11,12,13,28
2017/3/7,3,9,11,33,34
2017/3/8,7,8,19,24,28
2017/3/9,2,6,23,26,38
2017/3/10,8,10,12,30,34
2017/3/11,1,18,25,27,32
2017/3/13,5,12,23,28,33
2017/3/14,4,12,22,29,35
2017/3/15,17,21,31,33,35
2017/3/16,2,4,32,34,37
2017/3/17,1,8,14,15,38
2017/3/18,5,7,10,25,38
2017/3/20,1,18,27,29,39
2017/3/21,6,24,31,34,36
2017/3/22,3,6,8,9,27
2017/3/23,10,26,29,36,39
2017/3/24,6,11,15,32,35
2017/3/25,8,27,30,35,38
2017/3/27,2,11,15,19,27
2017/3/28,4,13,16,27,38
2017/3/29,5,8,19,23,24
2017/3/30,3,4,20,30,39
2017/3/31,17,18,19,22,39
2017/4/1,5,7,21,24,27
2017/4/3,8,19,21,23,35
2017/4/4,25,26,27,29,36
2017/4/5,12,15,19,20,30
2017/4/6,6,9,21,35,36
2017/4/7,7,20,23,25,32
2017/4/8,16,21,26,36,39
2017/4/10,15,22,23,27,32
2017/4/11,15,21,25,38,39
2017/4/12,3,23,25,27,34
2017/4/13,10,29,30,35,38
2017/4/14,2,19,21,32,36
2017/4/15,15,19,22,24,28
2017/4/17,10,11,14,26,31
2017/4/18,9,18,23,30,34
2017/4/19,4,9,11,22,35
2017/4/20,17,21,35,36,37
2017/4/21,15,19,23,30,34
2017/4/22,1,11,16,35,38
2017/4/24,3,29,34,35,39
2017/4/25,1,9,12,16,31
2017/4/26,3,13,18,34,35
2017/4/27,6,8,11,26,38
2017/4/28,15,16,22,32,35
2017/4/29,11,16,22,31,33
2017/5/1,16,24,31,33,36
2017/5/2,4,11,16,19,33
2017/5/3,7,18,22,26,35
2017/5/4,11,16,22,23,38
2017/5/5,4,11,14,20,21
2017/5/6,5,7,16,35,36
2017/5/8,22,24,35,36,38
2017/5/9,2,8,19,27,33
2017/5/10,5,6,27,34,39
2017/5/11,4,7,26,27,33
2017/5/12,2,7,15,38,39
2017/5/13,6,13,14,22,38
2017/5/15,2,9,16,25,34
2017/5/16,4,11,13,23,31
2017/5/17,15,17,28,29,30
2017/5/18,5,7,12,32,36
2017/5/19,6,9,10,24,25
2017/5/20,10,17,20,22,29
2017/5/22,2,3,12,16,27
2017/5/23,8,12,25,27,31
2017/5/24,7,9,21,25,36
2017/5/25,2,5,30,36,37
2017/5/26,4,11,25,27,32
2017/5/27,9,25,31,33,34
2017/5/29,22,26,30,36,38
2017/5/30,10,11,20,35,39
2017/5/31,1,5,8,28,33
2017/6/1,6,10,14,17,34
2017/6/2,3,5,7,22,26
2017/6/3,6,14,19,25,39
2017/6/5,1,16,19,26,28
2017/6/6,8,23,25,29,33
2017/6/7,15,19,29,30,33
2017/6/8,12,14,19,23,26
2017/6/9,4,7,31,38,39
2017/6/10,14,16,26,27,28
2017/6/12,6,11,12,19,22
2017/6/13,1,2,9,20,22
2017/6/14,3,6,25,30,37
2017/6/15,2,11,16,25,38
2017/6/16,17,28,31,34,37
2017/6/17,4,15,17,26,39
2017/6/19,13,31,33,34,39
2017/6/20,14,16,21,35,39
2017/6/21,4,10,18,20,26
2017/6/22,3,22,24,26,32
2017/6/23,4,6,7,19,29
2017/6/24,5,7,19,27,31
2017/6/26,4,5,19,23,26
2017/6/27,12,14,17,19,21
2017/6/28,2,13,34,36,37
2017/6/29,18,21,25,27,31
2017/6/30,5,11,28,30,35
2017/7/1,7,8,15,21,25
2017/7/3,11,17,20,32,36
2017/7/4,12,15,19,29,36
2017/7/5,8,10,12,32,34
2017/7/6,3,16,21,26,36
2017/7/7,2,15,16,18,25
2017/7/8,4,9,14,22,26
2017/7/10,4,13,19,20,24
2017/7/11,5,14,20,25,36
2017/7/12,3,5,29,36,37
2017/7/13,7,14,21,35,37
2017/7/14,15,16,23,28,32
2017/7/15,2,5,14,32,33
2017/7/17,8,10,14,23,36
2017/7/18,1,9,33,37,39
2017/7/19,4,20,22,29,33
2017/7/20,6,10,15,23,30
2017/7/21,2,5,22,31,37
2017/7/22,9,11,24,30,34
2017/7/24,2,16,19,24,27
2017/7/25,9,24,27,28,29
2017/7/26,11,20,27,29,37
2017/7/27,3,14,20,34,38
2017/7/28,16,25,35,37,38
2017/7/29,5,18,30,33,36
2017/7/31,8,13,17,35,37
2017/8/1,11,13,16,17,21
2017/8/2,13,15,17,18,21
2017/8/3,27,30,32,35,38
2017/8/4,8,14,20,33,38
2017/8/5,5,10,18,26,28
2017/8/7,3,10,12,13,38
2017/8/8,4,8,17,29,36
2017/8/9,9,12,29,30,32
2017/8/10,12,14,23,26,36
2017/8/11,2,3,10,20,30
2017/8/12,2,20,23,28,30
2017/8/14,14,18,25,26,32
2017/8/15,4,13,17,33,39
2017/8/16,2,4,7,18,36
2017/8/17,1,8,15,20,37
2017/8/18,6,8,16,28,29
2017/8/19,9,13,23,29,34
2017/8/21,8,12,15,35,36
2017/8/22,7,24,31,34,35
2017/8/23,26,30,31,32,38
2017/8/24,19,27,29,31,32
2017/8/25,11,16,27,33,36
2017/8/26,6,9,12,25,35
2017/8/28,7,11,14,32,34
2017/8/29,3,21,22,30,38
2017/8/30,12,17,21,30,38
2017/8/31,1,8,12,38,39
2017/9/1,5,15,19,23,24
2017/9/2,4,10,18,19,37
2017/9/4,5,21,27,29,34
2017/9/5,5,6,7,36,38
2017/9/6,5,8,28,33,35
2017/9/7,12,13,27,30,31
2017/9/8,5,10,15,33,36
2017/9/9,5,19,24,25,31
2017/9/11,1,3,26,28,37
2017/9/12,9,10,17,22,26
2017/9/13,11,28,30,31,39
2017/9/14,16,17,21,30,32
2017/9/15,4,7,12,28,35
2017/9/16,2,4,21,28,35
2017/9/18,3,25,32,33,34
2017/9/19,4,6,7,8,31
2017/9/20,7,19,25,37,38
2017/9/21,4,5,8,10,37
2017/9/22,4,10,12,16,21
2017/9/23,6,7,18,32,37
2017/9/25,3,8,18,27,36
2017/9/26,2,15,24,25,30
2017/9/27,10,29,30,31,35
2017/9/28,4,23,26,32,33
2017/9/29,2,4,8,13,23
2017/9/30,1,4,6,27,38
2017/10/2,8,15,18,19,25
2017/10/3,11,14,16,21,30
2017/10/4,6,11,17,26,32
2017/10/5,17,19,21,24,37
2017/10/6,3,11,28,29,33
2017/10/7,5,20,26,29,34
2017/10/9,5,7,10,14,15
2017/10/10,13,21,28,37,38
2017/10/11,8,17,19,20,30
2017/10/12,23,26,28,32,36
2017/10/13,7,15,24,34,37
2017/10/14,2,13,35,36,39
2017/10/16,22,28,30,35,38
2017/10/17,6,24,31,32,35
2017/10/18,6,9,18,31,32
2017/10/19,16,20,28,33,34
2017/10/20,2,7,16,29,33
2017/10/21,12,17,26,27,34
2017/10/23,3,11,25,30,36
2017/10/24,8,14,15,20,25
2017/10/25,3,17,23,27,31
2017/10/26,13,17,18,27,35
2017/10/27,2,3,7,19,22
2017/10/28,2,10,12,14,21
2017/10/30,2,15,21,31,36
2017/10/31,1,3,5,9,37
2017/11/1,1,13,18,35,38
2017/11/2,2,5,10,19,38
2017/11/3,4,12,13,28,36
2017/11/4,4,6,11,22,28
2017/11/6,17,20,23,24,28
2017/11/7,3,6,13,25,29
2017/11/8,5,13,19,20,21
2017/11/9,2,14,18,31,37
2017/11/10,9,16,19,22,29
2017/11/11,9,21,24,28,32
2017/11/13,2,5,8,14,25
2017/11/14,1,2,14,20,37
2017/11/15,2,11,15,26,33
2017/11/16,8,26,31,33,38
2017/11/17,5,11,12,24,29
2017/11/18,13,14,20,29,34
2017/11/20,17,24,27,30,34
2017/11/21,1,6,7,18,36
2017/11/22,17,21,24,30,33
2017/11/23,4,17,22,26,27
2017/11/24,7,11,22,26,37
2017/11/25,8,9,22,31,36
2017/11/27,1,5,23,35,38
2017/11/28,5,16,21,24,25
2017/11/29,4,13,14,16,29
2017/11/30,1,22,30,31,39
2017/12/1,11,21,23,24,25
2017/12/2,3,5,17,23,37
2017/12/4,8,17,18,24,39
2017/12/5,2,20,21,29,34
2017/12/6,4,19,20,28,34
2017/12/7,6,8,10,19,38
2017/12/8,4,5,10,22,30
2017/12/9,9,17,34,35,39
2017/12/11,16,17,18,28,34
2017/12/12,6,9,21,23,39
2017/12/13,11,12,21,22,33
2017/12/14,8,19,25,26,38
2017/12/15,14,27,30,36,37
2017/12/16,14,19,29,30,37
2017/12/18,1,3,7,18,34
2017/12/19,4,8,11,25,27
2017/12/20,7,10,18,34,38
2017/12/21,3,18,24,28,32
2017/12/22,1,6,14,29,34
2017/12/23,15,19,21,24,30
2017/12/25,5,11,21,33,38
2017/12/26,7,11,17,18,35
2017/12/27,3,30,34,35,37
2017/12/28,7,10,20,33,39
2017/12/29,4,8,10,15,30
2017/12/30,5,18,20,35,36
2018/1/1,1,14,18,19,24
2018/1/2,2,7,9,12,39
2018/1/3,2,3,6,10,18
2018/1/4,10,14,21,25,26
2018/1/5,4,8,12,17,30
2018/1/6,4,7,13,31,39
2018/1/8,2,22,28,32,34
2018/1/9,1,23,26,28,36
2018/1/10,2,6,7,13,32
2018/1/11,3,7,11,12,29
2018/1/12,1,6,11,16,37
2018/1/13,6,9,13,27,34
2018/1/15,5,6,9,15,36
2018/1/16,7,12,13,15,23
2018/1/17,7,9,12,25,26
2018/1/18,8,23,29,35,37
2018/1/19,3,5,14,15,20
2018/1/20,12,23,25,26,28
2018/1/22,14,23,32,34,35
2018/1/23,1,4,7,29,33
2018/1/24,23,27,30,36,37
2018/1/25,6,7,14,22,36
2018/1/26,2,17,19,24,27
2018/1/27,3,23,29,34,39
2018/1/29,19,22,24,31,37
2018/1/30,8,10,15,17,31
2018/1/31,1,2,13,22,39
2018/2/1,13,15,20,22,37
2018/2/2,1,10,13,16,20
2018/2/3,12,21,24,31,34
2018/2/5,5,17,22,23,24
2018/2/6,10,12,17,24,35
2018/2/7,3,25,26,30,31
2018/2/8,1,5,24,30,34
2018/2/9,5,7,31,32,39
2018/2/10,14,17,19,21,39
2018/2/12,4,11,14,16,28
2018/2/13,10,19,20,23,33
2018/2/14,2,7,12,17,39
2018/2/15,2,5,11,18,28
2018/2/16,1,2,8,18,31
2018/2/17,1,3,13,24,38
2018/2/19,7,13,25,33,38
2018/2/20,2,6,8,23,36
2018/2/21,3,13,27,28,34
2018/2/22,1,6,14,18,24
2018/2/23,2,5,15,17,31
